pid,Step 45,Step 40,Step 35,Step 30,Step 25,Step 20,Step 15,Step 10,Step 5
4276,1.0,0.8374,0.527,0.34,0.2426,0.2013,0.1996,0.1848,0.12
4277,1.0,0.793,0.3435,0.2091,0.1813,0.1721,0.1608,0.142,0.05307
4278,1.0,0.801,0.522,0.2712,0.1548,0.1349,0.1183,0.0807,0.0683
4279,1.001,0.3672,0.29,0.2942,0.2444,0.2305,0.1978,0.1628,0.1315
4280,1.001,0.701,0.509,0.3984,0.321,0.2827,0.2607,0.2461,0.2174
4281,0.999,0.807,0.555,0.3862,0.308,0.2876,0.266,0.2551,0.239
4282,1.0,0.6855,0.5156,0.457,0.3699,0.2444,0.1487,0.1243,0.0926
4283,1.0,0.633,0.3044,0.2012,0.1564,0.1135,0.0772,0.05252,0.03897
4284,1.0,0.7637,0.4976,0.2764,0.239,0.2229,0.2057,0.1754,0.1472
4285,0.999,0.8706,0.7153,0.591,0.4895,0.4077,0.3562,0.306,0.25
4286,0.9995,0.674,0.3335,0.272,0.2474,0.235,0.2153,0.1797,0.1453
4287,0.999,0.829,0.658,0.4531,0.409,0.1696,0.1478,0.1305,0.1313
4288,1.0,0.853,0.619,0.4785,0.3638,0.3193,0.2534,0.2078,0.1655
4289,1.0,0.7905,0.505,0.359,0.1981,0.1443,0.1256,0.1128,0.09143
4290,1.001,0.6377,0.3796,0.298,0.2644,0.2476,0.2365,0.2203,0.1406
4291,1.001,0.882,0.694,0.5547,0.4358,0.2487,0.2242,0.2073,0.1788
4292,1.0,0.4727,0.3232,0.2698,0.2301,0.2157,0.214,0.2025,0.191
4293,0.9995,0.7837,0.3896,0.2396,0.1654,0.1528,0.1471,0.144,0.1324
4294,1.0,0.891,0.5938,0.4595,0.357,0.2834,0.2576,0.1704,0.1453
4295,1.0,0.8843,0.6177,0.3582,0.2888,0.157,0.127,0.09515,0.09216
4296,1.0,0.8467,0.608,0.4717,0.378,0.3376,0.2954,0.2683,0.153
4297,1.001,0.879,0.715,0.57,0.4292,0.2435,0.1615,0.10406,0.01639
4298,1.0,0.8813,0.7344,0.4556,0.332,0.2056,0.2498,0.1497,0.11554
4299,0.9995,0.8647,0.7056,0.572,0.4946,0.4426,0.4004,0.337,0.165
4300,1.0,0.7993,0.54,0.3948,0.2612,0.2417,0.2344,0.2246,0.1991
4301,1.001,0.7656,0.4343,0.3003,0.2058,0.1602,0.1481,0.132,0.1116
4302,0.999,0.8286,0.5264,0.396,0.38,0.3677,0.3333,0.2842,0.2086
4303,1.0,0.8594,0.685,0.5024,0.3813,0.3044,0.2456,0.05942,0.0862
4304,0.9995,0.4514,0.2908,0.259,0.2045,0.1974,0.1998,0.2046,0.1915
4305,1.0,0.655,0.507,0.3728,0.332,0.3223,0.3147,0.3015,0.2866
4306,1.0,0.8403,0.6646,0.452,0.2708,0.1833,0.1503,0.1387,0.11694
4307,0.9995,0.899,0.771,0.618,0.3018,0.2264,0.1208,0.1037,0.1002
4308,1.0,0.7456,0.4197,0.3525,0.3093,0.2686,0.2432,0.2128,0.149
4309,1.0,0.6084,0.3914,0.3328,0.3066,0.287,0.2666,0.2382,0.2108
4310,0.9995,0.8496,0.488,0.416,0.3774,0.332,0.2903,0.2244,0.1484
4311,1.0,0.8433,0.7056,0.62,0.4753,0.3386,0.2542,0.221,0.2229
4312,1.0,0.885,0.7676,0.637,0.54,0.4648,0.402,0.3477,0.2632
4313,1.001,0.689,0.507,0.4705,0.4478,0.4426,0.4246,0.3503,0.2505
4314,1.001,0.812,0.661,0.4302,0.3572,0.2418,0.202,0.1621,0.0812
4315,1.001,0.816,0.575,0.24,0.2113,0.2135,0.2134,0.2123,0.1885
4316,0.999,0.785,0.4705,0.3132,0.2754,0.2563,0.227,0.2068,0.188
4317,1.0,0.454,0.2979,0.2366,0.1982,0.178,0.2174,0.1647,0.11957
4318,1.001,0.764,0.4888,0.433,0.335,0.2162,0.1991,0.2007,0.1812
4319,1.0,0.5396,0.3884,0.332,0.2878,0.2705,0.2512,0.2235,0.2096
4320,1.0,0.59,0.418,0.3352,0.2969,0.284,0.2605,0.2318,0.1848
4321,0.9995,0.781,0.3787,0.2305,0.1938,0.1897,0.1793,0.1696,0.1637
4322,1.0,0.774,0.4883,0.4136,0.3857,0.3406,0.2646,0.2734,0.10077
4323,1.001,0.9,0.7686,0.6543,0.5566,0.4858,0.4463,0.3354,0.2695
4324,1.001,0.8438,0.6377,0.4812,0.432,0.405,0.3484,0.3008,0.2742
4325,0.9995,0.845,0.512,0.2,0.17,0.1334,0.1168,0.0782,0.06192
4326,0.9995,0.796,0.3481,0.2764,0.1815,0.1351,0.1356,0.1298,0.1344
4327,1.0,0.879,0.687,0.3281,0.215,0.1592,0.1216,0.11316,0.10754
4328,0.9995,0.8335,0.6533,0.3506,0.1356,0.05664,0.0541,0.04782,0.03915
4329,1.0,0.843,0.661,0.4836,0.3384,0.2664,0.2318,0.2046,0.1288
4330,1.001,0.8755,0.736,0.601,0.521,0.471,0.4236,0.3582,0.1985
4331,1.0,0.8833,0.2957,0.2008,0.1703,0.1594,0.164,0.1571,0.145
4332,0.9995,0.795,0.538,0.334,0.2378,0.2124,0.2037,0.1915,0.1702
4333,1.0,0.8833,0.7534,0.595,0.539,0.3345,0.315,0.296,0.2434
4334,1.001,0.6904,0.3318,0.271,0.193,0.1669,0.1421,0.132,0.1212
4335,0.9995,0.788,0.538,0.4407,0.368,0.358,0.2847,0.1943,0.1549
4336,1.0,0.8394,0.5415,0.3315,0.2457,0.2147,0.2131,0.2123,0.1841
4337,1.0,0.8584,0.691,0.465,0.4016,0.3633,0.329,0.283,0.2081
4338,1.0,0.7847,0.619,0.4846,0.4087,0.331,0.2874,0.2627,0.2505
4339,1.0,0.836,0.7104,0.615,0.2445,0.221,0.1901,0.1428,0.12103
4340,0.9995,0.7354,0.5454,0.3328,0.2917,0.274,0.2651,0.2588,0.2435
4341,0.999,0.8374,0.5483,0.3652,0.222,0.1985,0.1992,0.194,0.08514
4342,1.0,0.8047,0.4138,0.298,0.2004,0.0692,0.0649,0.07544,0.0815
4343,1.0,0.8525,0.574,0.4563,0.3933,0.1981,0.10535,0.1383,0.0799
4344,1.0,0.6934,0.3252,0.1686,0.1721,0.1626,0.1642,0.1562,0.147
4345,1.0,0.839,0.6523,0.5337,0.3147,0.1769,0.1631,0.156,0.1472
