pid,Step 45,Step 40,Step 35,Step 30,Step 25,Step 20,Step 15,Step 10,Step 5
4209,0.9995,0.862,0.6836,0.564,0.4482,0.3687,0.3118,0.2437,0.188
4210,1.0,0.8467,0.6157,0.4473,0.3564,0.3025,0.2732,0.2379,0.1587
4211,1.0,0.8555,0.6313,0.4893,0.4004,0.3054,0.2421,0.2069,0.1484
4212,0.9995,0.8394,0.6685,0.564,0.4456,0.3406,0.2803,0.2219,0.1434
4213,1.0,0.861,0.68,0.493,0.3274,0.2327,0.1707,0.1427,0.06946
4214,1.0,0.8726,0.575,0.4053,0.2568,0.2393,0.1683,0.0824,0.0996
4215,0.9995,0.8706,0.6504,0.492,0.338,0.2834,0.2496,0.2233,0.1752
4216,0.9995,0.821,0.581,0.4404,0.3447,0.2778,0.2181,0.1854,0.1453
4217,1.0,0.881,0.615,0.3188,0.2421,0.2162,0.1837,0.1818,0.1655
4218,0.9995,0.8467,0.631,0.3613,0.2397,0.2014,0.16,0.1409,0.09827
4219,1.0,0.874,0.691,0.4934,0.2769,0.2301,0.2076,0.1721,0.1412
4220,1.0,0.8154,0.5503,0.4229,0.3772,0.339,0.294,0.0693,0.06143
4221,1.0,0.852,0.6006,0.4363,0.331,0.25,0.192,0.1588,0.133
4222,1.0,0.8247,0.554,0.3704,0.301,0.2651,0.2455,0.2177,0.1908
4223,1.0,0.841,0.6367,0.486,0.3523,0.2588,0.196,0.1669,0.1423
4224,1.0,0.858,0.557,0.3062,0.2263,0.1771,0.1589,0.1348,0.1273
4225,1.001,0.88,0.5874,0.3376,0.2812,0.2386,0.2234,0.2018,0.11804
4226,1.0,0.801,0.672,0.4832,0.3772,0.3296,0.2798,0.2517,0.2029
4227,0.999,0.84,0.604,0.423,0.329,0.2864,0.2491,0.2137,0.1879
4228,1.0,0.853,0.617,0.4358,0.3274,0.28,0.2485,0.2214,0.1969
4229,1.0,0.8447,0.5645,0.3838,0.297,0.2471,0.2161,0.1893,0.1528
4230,1.001,0.8833,0.695,0.5317,0.4236,0.2927,0.2368,0.2241,0.1642
4231,0.9995,0.829,0.557,0.3853,0.324,0.288,0.2595,0.2316,0.2042
4232,1.0,0.7974,0.5747,0.4404,0.3274,0.274,0.2465,0.2382,0.2069
4233,1.0,0.844,0.6665,0.5015,0.4106,0.342,0.2937,0.258,0.2008
4234,1.0,0.8315,0.5864,0.3447,0.2537,0.2037,0.1511,0.10376,0.0728
4235,1.0,0.87,0.65,0.4617,0.3708,0.291,0.2423,0.1816,0.1235
4236,1.0,0.8564,0.6265,0.3572,0.2098,0.1771,0.128,0.1054,0.1075
4237,1.0,0.8774,0.7095,0.5312,0.3633,0.2607,0.2095,0.18,0.1609
4238,0.9995,0.8857,0.6753,0.4758,0.3599,0.2852,0.1869,0.1589,0.1327
4239,0.9995,0.876,0.6685,0.4866,0.3608,0.2974,0.2415,0.2047,0.1664
4240,1.0,0.834,0.5615,0.3708,0.3186,0.2952,0.2764,0.2449,0.1606
4241,1.001,0.793,0.595,0.4895,0.4204,0.3665,0.3167,0.2498,0.0978
4242,1.001,0.871,0.6235,0.443,0.3115,0.231,0.2046,0.1782,0.1393
4243,0.999,0.84,0.608,0.4417,0.3157,0.275,0.2534,0.2179,0.1683
4244,1.0,0.8926,0.6562,0.455,0.3406,0.2625,0.2288,0.1952,0.1614
4245,1.001,0.846,0.6504,0.5127,0.4314,0.352,0.2329,0.11975,0.0817
4246,1.0,0.8877,0.6484,0.475,0.3613,0.3088,0.2445,0.2035,0.1703
4247,1.001,0.847,0.5864,0.3303,0.2834,0.2588,0.234,0.1593,0.159
4248,1.0,0.795,0.6294,0.3972,0.3235,0.245,0.2379,0.2483,0.1906
4249,1.0,0.8633,0.647,0.3374,0.2242,0.1904,0.1924,0.1808,0.1357
4250,0.9995,0.833,0.561,0.3723,0.2922,0.2357,0.1888,0.1569,0.1191
4251,1.0,0.867,0.5854,0.4248,0.2969,0.2295,0.2045,0.1753,0.1412
4252,1.0,0.887,0.64,0.4888,0.3843,0.332,0.2896,0.2314,0.1372
4253,1.0,0.8164,0.6074,0.4492,0.3188,0.2654,0.2384,0.224,0.177
4254,1.0,0.8184,0.587,0.4187,0.3694,0.36,0.3418,0.3015,0.2534
4255,1.0,0.8613,0.612,0.3645,0.2047,0.1619,0.1445,0.126,0.0988
4256,1.0,0.7705,0.511,0.3074,0.2876,0.2744,0.2678,0.1802,0.1985
4257,1.0,0.8496,0.624,0.4644,0.3442,0.2678,0.2097,0.1821,0.1442
4258,1.0,0.851,0.572,0.416,0.3484,0.306,0.2559,0.2428,0.2136
4259,0.9995,0.898,0.7305,0.586,0.4539,0.3457,0.2852,0.239,0.116
4260,1.0,0.867,0.676,0.444,0.318,0.2462,0.2147,0.1635,0.1307
4261,1.001,0.8784,0.675,0.511,0.3638,0.2788,0.2312,0.1865,0.1375
4262,0.999,0.836,0.5845,0.3762,0.246,0.2029,0.1879,0.1708,0.1385
4263,1.0,0.874,0.621,0.4368,0.3699,0.32,0.296,0.2458,0.1553
4264,1.0,0.739,0.5786,0.3374,0.2686,0.2173,0.2095,0.1948,0.166
4265,1.001,0.854,0.638,0.4788,0.4094,0.3132,0.2208,0.1588,0.1414
4266,0.999,0.825,0.5684,0.358,0.2551,0.2141,0.1813,0.1583,0.1393
4267,1.001,0.8545,0.6133,0.493,0.2964,0.2708,0.2534,0.2184,0.0673
