pid,Step 45,Step 40,Step 35,Step 30,Step 25,Step 20,Step 15,Step 10,Step 5
1680,1.0,0.8447,0.6357,0.462,0.3215,0.2177,0.1849,0.1191,0.10144
1681,1.001,0.8784,0.689,0.4783,0.3093,0.2404,0.1812,0.1248,0.09247
1682,0.9995,0.9146,0.7603,0.558,0.3289,0.2258,0.181,0.1592,0.1179
1683,1.0,0.872,0.4927,0.3499,0.2944,0.2303,0.163,0.1326,0.1168
1684,1.0,0.8955,0.6807,0.5317,0.3662,0.2008,0.1823,0.1307,0.09283
1685,1.001,0.8657,0.656,0.4749,0.3284,0.2253,0.1731,0.1247,0.06824
1686,1.0,0.9077,0.7,0.521,0.3174,0.2345,0.1709,0.148,0.0794
1687,1.0,0.8726,0.616,0.445,0.366,0.2832,0.2195,0.1412,0.08887
1688,0.9995,0.899,0.6836,0.441,0.2817,0.1879,0.11884,0.1045,0.09607
1689,1.0,0.8813,0.694,0.4968,0.3665,0.2361,0.1497,0.0919,0.07495
1690,1.0,0.8853,0.6987,0.4485,0.2502,0.184,0.1418,0.0988,0.074
1691,1.001,0.8813,0.678,0.4902,0.3982,0.2448,0.177,0.1581,0.12177
1692,1.001,0.9067,0.7563,0.4973,0.3328,0.223,0.1709,0.1436,0.1034
1693,1.0,0.892,0.674,0.5293,0.3,0.2524,0.2129,0.172,0.08276
1694,0.9995,0.867,0.6724,0.4084,0.27,0.2083,0.1692,0.1471,0.12244
1695,1.0,0.8916,0.7197,0.4595,0.264,0.1935,0.1425,0.0963,0.0785
1696,1.0,0.909,0.76,0.618,0.4265,0.3284,0.2083,0.1483,0.12396
1697,1.0,0.9023,0.7524,0.5566,0.3596,0.2397,0.1774,0.1046,0.02559
1698,1.0,0.901,0.769,0.5405,0.4248,0.254,0.1733,0.1013,0.1018
1699,1.001,0.892,0.6943,0.52,0.3726,0.2742,0.2042,0.1442,0.04053
1700,1.0,0.9116,0.751,0.583,0.4736,0.348,0.237,0.1365,0.1131
1701,1.0,0.8877,0.6616,0.549,0.4446,0.33,0.2212,0.184,0.1586
1702,0.9995,0.8755,0.5996,0.3691,0.275,0.2103,0.1821,0.1372,0.10315
1703,1.0,0.9097,0.771,0.594,0.4077,0.2808,0.158,0.1057,0.09827
1704,1.001,0.909,0.763,0.568,0.2942,0.1995,0.1505,0.12195,0.0854
1705,1.0,0.9087,0.6816,0.5273,0.2832,0.1993,0.1152,0.0965,0.10425
1706,1.0,0.897,0.732,0.542,0.366,0.2247,0.12024,0.0763,0.0729
1707,1.0,0.8975,0.716,0.527,0.399,0.2637,0.1616,0.1381,0.10767
1708,1.001,0.9014,0.7695,0.624,0.4695,0.3313,0.1898,0.12415,0.08307
1709,1.0,0.8955,0.74,0.584,0.4138,0.1991,0.1389,0.0982,0.0898
1710,1.0,0.8936,0.7026,0.5337,0.3145,0.2356,0.1803,0.144,0.11237
1711,1.0,0.906,0.747,0.5386,0.3542,0.2717,0.2062,0.1487,0.1093
1712,1.0,0.899,0.7095,0.4805,0.29,0.2388,0.1613,0.1021,0.07947
1713,1.001,0.9087,0.712,0.4084,0.317,0.2126,0.1207,0.0894,0.0869
1714,1.0,0.916,0.769,0.617,0.4487,0.298,0.2382,0.1938,0.1654
1715,0.9995,0.892,0.559,0.484,0.3467,0.2405,0.21,0.1693,0.1399
1716,1.0,0.904,0.75,0.503,0.2656,0.1907,0.139,0.1167,0.0927
1717,1.0,0.9014,0.718,0.5186,0.3782,0.2225,0.0927,0.0812,0.06934
1718,1.0,0.8975,0.7515,0.55,0.3516,0.258,0.1683,0.0742,0.06396
1719,1.0,0.9014,0.725,0.4978,0.268,0.1898,0.1326,0.1165,0.0968
1720,0.9995,0.888,0.6953,0.46,0.3135,0.2424,0.1603,0.1263,0.1152
1721,0.9995,0.905,0.708,0.4912,0.2764,0.2241,0.2133,0.1895,0.1526
1722,1.001,0.914,0.7227,0.5605,0.398,0.2295,0.1788,0.1423,0.10974
1723,1.0,0.9043,0.6743,0.4612,0.2676,0.2157,0.1782,0.1761,0.1543
1724,1.001,0.8755,0.683,0.4534,0.254,0.1615,0.0975,0.0679,0.02937
1725,0.9995,0.857,0.651,0.387,0.2883,0.1963,0.08795,0.07904,0.0704
1726,1.0,0.8896,0.676,0.5117,0.3755,0.2805,0.2208,0.1727,0.0877
1727,1.001,0.879,0.6895,0.5293,0.3552,0.2367,0.1649,0.1184,0.1024
1728,1.0,0.906,0.6978,0.5537,0.4167,0.2808,0.1886,0.1102,0.05963
1729,1.0,0.7295,0.5786,0.4458,0.3235,0.2408,0.1825,0.08386,0.05325
1730,1.001,0.8945,0.599,0.437,0.3015,0.1942,0.12463,0.08136,0.05573
1731,0.9995,0.863,0.586,0.4343,0.307,0.1858,0.1543,0.12177,0.12006
1732,1.001,0.908,0.744,0.5884,0.4194,0.3108,0.2522,0.141,0.1093
1733,1.001,0.8555,0.6133,0.4807,0.3274,0.2305,0.1744,0.11053,0.0949
1734,1.0,0.87,0.6826,0.4556,0.327,0.242,0.1683,0.1378,0.1247
1735,1.001,0.8613,0.636,0.4412,0.2915,0.2184,0.1683,0.1229,0.1329
1736,1.0,0.891,0.6304,0.4338,0.3433,0.2083,0.1372,0.0982,0.07825
1737,0.999,0.9033,0.665,0.5254,0.342,0.2401,0.2123,0.1606,0.1306
1738,1.0,0.921,0.784,0.628,0.456,0.331,0.1735,0.1398,0.06854
1739,0.9995,0.9033,0.705,0.5146,0.308,0.246,0.1656,0.1278,0.09344
1740,1.0,0.91,0.752,0.611,0.4646,0.3203,0.245,0.1964,0.1694
1741,1.001,0.873,0.679,0.489,0.3467,0.2235,0.1792,0.1426,0.1206
1742,0.9995,0.8857,0.67,0.434,0.2903,0.2135,0.18,0.1395,0.1128
1743,1.001,0.8853,0.6636,0.4924,0.3728,0.246,0.1912,0.137,0.1399
1744,1.0,0.876,0.6313,0.4868,0.2969,0.2542,0.1589,0.1102,0.02914
